"displacement","position","xPushDuration","xPullDuration","yPushDuration","yPullDuration","zPushDuration","zPullDuration"
"357",146,125,21192.8,36182.8,27573,3500,15082.6,38566.7
"358",146,146,20621.9,36182.8,26855.5,38566.7,15321.7,38566.7
"359",146,167,20089.5,37316.9,26176.6,38566.7,15560.9,38566.7
"360",146,188,19595.8,33814.3,25544,36900.3,15792.4,38566.7
"361",146,209,19125.2,31337.8,24942.2,38566.7,16000.7,38566.7
"362",146,230,18662.3,29424.5,24402.2,38566.7,16139.5,38566.7
"363",146,251,18207.1,27873.8,23954.7,38566.7,16209,38566.7
"364",146,271,17759.6,26654.9,23599.8,35303.3,16232.1,38566.7
"365",146,292,17281.3,25582.5,23291.2,35303.3,16209,38566.7
"366",146,313,16795.3,24664.5,23021.2,36475.9,16155,38566.7
"367",146,334,16301.5,23877.5,22797.5,36475.9,16085.5,38566.7
"368",146,355,15800.1,23190.9,22596.9,37286,16000.7,38566.7
"369",146,376,15306.3,22589.2,22419.4,33721.7,15923.5,38566.7
"370",146,397,14820.3,22056.8,22257.4,31345.5,15869.5,38566.7
"371",146,418,14357.4,21586.2,22110.8,29617.4,15861.8,38566.7
"372",146,438,13933.1,21177.3,21972,28375.3,15884.9,38566.7
"373",146,459,13531.9,20783.9,21840.8,27357,15962.1,38227.2
"374",146,480,13177,20421.3,21717.4,26554.6,16070.1,38566.7
"375",146,501,12876.1,20089.5,21609.4,25906.6,16232.1,38551.2
"376",146,522,12637,19788.7,21509.1,25358.8,16425,38126.9
"377",146,543,12459.5,19495.5,21439.6,24880.5,16664.1,37733.5
"378",146,564,12351.5,19225.5,21377.9,24448.4,16949.6,37347.7
"379",146,585,12305.2,18978.6,21347.1,24047.3,17273.6,36985.1
"380",146,605,12320.7,18754.9,21339.3,23669.2,17636.2,36645.7
"381",146,626,12397.8,18538.8,21354.8,23260.4,18076,36290.8
"382",146,647,12529,18338.3,21408.8,22828.3,18600.6,35935.9
"383",146,668,12737.3,18160.8,21509.1,22373.1,19233.2,35565.6
"384",146,689,13015,18006.5,21671.1,21902.5,19997,35172.1
"385",146,710,13369.9,17867.7,21894.8,21416.5,20953.6,34755.5
"386",146,731,13825.1,17751.9,22226.6,20930.5,22164.8,34292.6
"387",146,752,14396,17659.4,22681.7,20452.1,23761.8,33791.2
"388",146,772,15074.9,17597.6,23291.2,20020.1,25806.3,33251.1
"389",146,793,15977.5,17559.1,24170.7,19603.5,28861.4,32618.5
"390",146,814,17134.7,17543.6,25420.5,19240.9,33729.4,31924.2
"391",146,835,18693.1,17551.3,27218.1,18947.7,33667.7,31191.2
"392",146,856,20953.6,17589.9,29887.4,18731.7,33667.7,30435.2
"393",146,877,24757,17643.9,34169.2,18592.9,33081.4,29679.1
"394",146,898,35102.7,17713.4,33528.9,18508,33081.4,28938.5
"395",146,919,30535.5,17805.9,33528.9,18477.1,32348.5,28221
"396",146,939,30535.5,17913.9,32194.2,18484.8,32348.5,27557.5
"397",146,960,38566.7,18037.4,32194.2,18515.7,30273.2,26870.9
"398",146,981,38566.7,18168.5,38566.7,18569.7,30273.2,26184.3
"399",146,1002,38566.7,18315.1,38566.7,18631.4,27248.9,25451.4
"400",146,1023,27194.9,18477.1,33374.6,18693.1,14604.3,24641.3
"401",167,0,27194.9,18477.1,33374.6,18693.1,14604.3,24641.3
"402",167,21,26230.6,18477.1,32556.8,18693.1,14866.6,24641.3
